ID,d_visi,Jūsu dzimums,Vecums,Vecums,Dzimšanas gads,Jūsu ģimenes stāvoklis,"Cik cilvēku dzīvo Jūsu mājsaimniecībā, ieskaitot Jūs","Vai Jūsu ģimenē ir bērni vecumā līdz 18 gadiem (ieskaitot), kuri dzīvo kopā ar Jums?",Jūs dzīvojat…,Kāda ir Jūsu izglītība?,Izglītība,Kāda ir Jūsu tautība?,Tautība,Kādā valodā galvenokārt Jūs runājat ģimenē?,Vai Jums ir LR pilsonība?,Kādā sektorā Jūs strādājat:,Pamatnodarbošanās (Zemnieks pie pašnodarbinātā),Pamatnodarbošanās,Mēneša vidējie ienākumi uz vienu ģimenes locekli (kopējais),Mēneša vidējie ienākumi uz vienu ģimenes locekli (kvintiles),Reģions,Reģions (vēlēš. apg.),Novads,"Lūdzu, atzīmējiet, kurā pilsētā vai pagastā Jūs dzīvojat. Ja Jums ir vairākas dzīvesvietas, lūdzu, atzīmējiet to, kur Jūs dzīvojat visbiežāk.",Apdzīvota vieta,Kādā valodā notika intervija?,Intervijas beigu laiks,Intervijas sākuma laiks,Intervijas datums,Intervijas garums (min),Apdzīvota vieta,"Vai ģimenē, kurā Jūs uzaugāt, bija kādas ar dziedāšanu saistītas tradīcijas (šūpuļdziesmas, jubilāra apsveikšana dziedot, dziedāšana saviesīgos mājas pasākumos, mājas ballītēs, vecāki dziedāja korī u.tml.)?","Lūdzu, atzīmējiet visus apgalvojumus, kuri raksturo Jūsu dziedāšanas paradumus. - Dziedu korī",Dungoju ik uz soļa,Mēdzu dziedāt līdzi vai kā dalībnieks Dziesmu svētku koncertos,Mēdzu dziedāt līdzi citos koncertos,Mēdzu dziedāt pie Jāņu ugunskura,"Dziedu līdzi, kad svinīgos brīžos tiek dziedāta valsts himna","Mēdzu dziedāt, apsveicot jubilāru","Dažkārt mēdzu dziedāt ballītēs, saviesīgos pasākumos",Mēdzu dziedāt dušā,"Dažkārt dziedu vienatnē, attiecīgā garastāvoklī, kad spēlē dziesmu, kura man patīk","Mēdzu dziedāt baznīcā, Dievkalpojumos","Mēdzu dziedāt, braucot automašīnā",Mēdzu dziedāt bērniem/ kopā ar bērniem,Mēdzu dziedāt citās situācijās,Nekad nedziedu,Cik labi Jūs pārzināt latviešu tautasdziesmas?,Kuras trīs no šīm tautasdziesmām Jums patīk vislabāk? - Skaisti dziedi lakstīgala,"Tumša nakte, zaļa zāle","Āvu, āvu baltas kājas",Rīga dimd,"Kur tu skriesi, vanadziņ(i)",Krauklīt’s sēž ozolā,"Pūt, vējiņi",Neviena,Grūti pateikt,"Vai Jūs piekrītat apgalvojumam, ka latvieši ir dziedātāju tauta?","Vai Jūs piekrītat apgalvojumam, ka mūsu dienās latvieši ir mazākā mērā dziedātāju tauta, nekā pusi gadsimta atpakaļ?","Vai, Jūsuprāt, dziedātprasme ir apgūstama?",Vai Jūs vēlētos iemācīties dziedāt labāk?,"Cik Jums ir svarīgi, lai bērni Latvijā turpina dziedāšanas tradīcijas?",weight
1290,Visi respondenti,Sieviete,64.00,64 - 75,1954,Neprecējies (-usies),5,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Pierīga,Vidzeme,Olaines novads,Olaines pagasts,Lauki,LAT,15.03.2018 01:52,15.03.2018 01:11,15-MAR-2018,12:40:51 priekšp.,Lauku teritorija,Jā,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,0,1,Grūti pateikt,Grūti pateikt,"Nē, viss atkarīgs no iedzimtām spējām","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas drīzāk nav svarīgi,1.032269538
1294,Visi respondenti,Sieviete,53.00,45 - 54,1965,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,1,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,600.00,Eur 500 - Eur 699,Latgale,Latgale,Preiļu novads,Preiļu pilsēta,Cita pilsēta,LAT,15.03.2018 05:10,15.03.2018 05:01,15-MAR-2018,12:09:36 priekšp.,Cita pilsēta,Jā,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.903840442
1298,Visi respondenti,Sieviete,32.00,25 - 34,1986,Precējies (-usies) vai dzīvo ar partneri,5,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,600.00,Eur 500 - Eur 699,Pierīga,Vidzeme,Salaspils novads,Salaspils lauku teritorija,Lauki,LAT,15.03.2018 06:57,15.03.2018 06:53,15-MAR-2018,12:03:40 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,0,0,0,0,0,0,0,0,Drīzāk piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir ļoti svarīgi,1.311978639
1299,Visi respondenti,Sieviete,49.00,45 - 54,1969,Precējies (-usies) vai dzīvo ar partneri,3,Nē,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Lietuvietis (-te),Cits (-ta),Latviešu,Jā,Nestrādā,Bezdarbnieks,Nestrādājošie,150.00,Eur 0 - Eur 250,Latgale,Latgale,Līvānu novads,Līvānu pilsēta,Cita pilsēta,LAT,15.03.2018 07:11,15.03.2018 07:03,15-MAR-2018,12:07:36 priekšp.,Cita pilsēta,Jā,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,0,0,0,0,1,0,Drīzāk piekrītu,Drīzāk nepiekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas nemaz nav svarīgi,1.061415738
1301,Visi respondenti,Vīrietis,45.00,45 - 54,1973,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Krievs (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,675.00,Eur 500 - Eur 699,Vidzeme,Vidzeme,Gulbenes novads,Gulbenes pilsēta,Cita pilsēta,RUS,15.03.2018 07:43,15.03.2018 07:33,15-MAR-2018,12:09:25 priekšp.,Cita pilsēta,Jā,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,0,0,0,0,0,1,Pilnībā piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas drīzāk nav svarīgi,1.200943724
1302,Visi respondenti,Sieviete,50.00,45 - 54,1968,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,1,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Baltkrievs (-iete),Cits (-ta),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Latgale,Latgale,Krāslavas novads,Krāslavas pagasts,Lauki,LAT,15.03.2018 07:51,15.03.2018 07:40,15-MAR-2018,12:10:33 priekšp.,Lauku teritorija,Jā,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,0,0,1,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas drīzāk nav svarīgi,1.061415738
1303,Visi respondenti,Vīrietis,36.00,35 - 44,1982,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,2,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,800.00,Eur 700 un vairāk,Kurzeme,Kurzeme,Ventspils,Ventspils,Cita pilsēta,LAT,15.03.2018 07:50,15.03.2018 07:44,15-MAR-2018,12:06:05 priekšp.,Lielās pilsētas,Jā,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,0,0,0,0,0,0,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,Jā,Nē,Tas ir drīzāk svarīgi,0.799650463
1304,Visi respondenti,Vīrietis,36.00,35 - 44,1982,Precējies (-usies) vai dzīvo ar partneri,3,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Baltkrievs (-iete),Cits (-ta),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,400.00,Eur 351 - Eur 499,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,15.03.2018 08:24,15.03.2018 08:12,15-MAR-2018,12:11:54 priekšp.,Rīga,Jā,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,Nemaz neorientējos šajā žanrā,0,0,0,1,0,0,1,0,0,Drīzāk nepiekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.992818504
1305,Visi respondenti,Vīrietis,33.00,25 - 34,1985,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Baltkrievs (-iete),Cits (-ta),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Zemgale,Zemgale,Jelgava,Jelgava,Cita pilsēta,LAT,15.03.2018 08:35,15.03.2018 08:14,15-MAR-2018,12:20:47 priekšp.,Lielās pilsētas,Nē,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Nemaz neorientējos šajā žanrā,0,0,0,1,0,0,1,0,0,Pilnībā piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas drīzāk nav svarīgi,1.43908141
1307,Visi respondenti,Vīrietis,45.00,45 - 54,1973,Precējies (-usies) vai dzīvo ar partneri,5,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,278.00,Eur 251 - Eur 350,Kurzeme,Kurzeme,Grobiņas novads,Grobiņas pilsēta,Cita pilsēta,LAT,15.03.2018 08:27,15.03.2018 08:22,15-MAR-2018,12:04:53 priekšp.,Cita pilsēta,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,1,0,0,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas nemaz nav svarīgi,0.773409569
1308,Visi respondenti,Vīrietis,65.00,64 - 75,1953,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Nē,Nestrādā,Pensionārs (-e),Nestrādājošie,330.00,Eur 251 - Eur 350,Latgale,Latgale,Daugavpils,Daugavpils,Cita pilsēta,RUS,15.03.2018 08:34,15.03.2018 08:24,15-MAR-2018,12:10:12 priekšp.,Lielās pilsētas,Jā,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,0,0,0,0,0,1,0,0,Pilnībā piekrītu,Grūti pateikt,Jā,Nē,Tas ir ļoti svarīgi,1.130829882
1312,Visi respondenti,Sieviete,29.00,25 - 34,1989,Neprecējies (-usies),3,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,"Mājsaimniece (-ks), bērna kopšanas atvaļinājums",Nestrādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Kurzeme,Kurzeme,Vaiņodes novads,Vaiņodes pagasts,Lauki,LAT,15.03.2018 08:39,15.03.2018 08:34,15-MAR-2018,12:04:33 priekšp.,Lauku teritorija,Jā,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,1,1,0,0,0,0,0,0,Pilnībā piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.966867716
1313,Visi respondenti,Vīrietis,45.00,45 - 54,1973,Precējies (-usies) vai dzīvo ar partneri,4,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,2200.00,Eur 700 un vairāk,Pierīga,Vidzeme,Ādažu novads,Ādažu novads,Lauki,LAT,15.03.2018 08:41,15.03.2018 08:35,15-MAR-2018,12:06:50 priekšp.,Lauku teritorija,Jā,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,0,1,1,0,0,0,Pilnībā piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.89366653
1317,Visi respondenti,Vīrietis,31.00,25 - 34,1987,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,15.03.2018 08:55,15.03.2018 08:44,15-MAR-2018,12:10:30 priekšp.,Rīga,Nē,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,0,0,1,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,Nē,Tas drīzāk nav svarīgi,1.063865976
1318,Visi respondenti,Sieviete,36.00,35 - 44,1982,Precējies (-usies) vai dzīvo ar partneri,3,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,530.00,Eur 500 - Eur 699,Zemgale,Zemgale,Jelgava,Jelgava,Cita pilsēta,RUS,15.03.2018 09:17,15.03.2018 08:47,15-MAR-2018,12:29:40 priekšp.,Lielās pilsētas,Nē,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,0,1,Pilnībā piekrītu,Drīzāk nepiekrītu,Jā,Nē,Tas drīzāk nav svarīgi,1.098830256
1322,Visi respondenti,Vīrietis,33.00,25 - 34,1985,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,600.00,Eur 500 - Eur 699,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,15.03.2018 09:06,15.03.2018 08:54,15-MAR-2018,12:11:52 priekšp.,Rīga,Nē,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,0,1,Drīzāk piekrītu,Drīzāk piekrītu,Jā,Nē,Grūti pateikt,1.063865976
1323,Visi respondenti,Sieviete,18.00,18 - 24,2000,Neprecējies (-usies),4,Nē,"Savrupmāja, privātmāja",Pamatizglītība vai nepabeigta vidējā,Pamatizglītība,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,"Skolnieks, students",Nestrādājošie,100.00,Eur 0 - Eur 250,Kurzeme,Kurzeme,Alsungas novads,Alsungas novads,Lauki,LAT,15.03.2018 09:02,15.03.2018 08:56,15-MAR-2018,12:06:24 priekšp.,Lauku teritorija,Nē,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,1,0,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.150196032
1324,Visi respondenti,Sieviete,54.00,45 - 54,1964,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,700.00,Eur 700 un vairāk,Latgale,Latgale,Daugavpils,Daugavpils,Cita pilsēta,LAT,15.03.2018 09:11,15.03.2018 08:59,15-MAR-2018,12:12:26 priekšp.,Lielās pilsētas,Jā,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,Ļoti labi pārzinu,0,1,0,0,1,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.903840442
1327,Visi respondenti,Vīrietis,54.00,45 - 54,1964,Precējies (-usies) vai dzīvo ar partneri,4,Nē,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,250.00,Eur 0 - Eur 250,Latgale,Latgale,Preiļu novads,Preiļu pilsēta,Cita pilsēta,LAT,15.03.2018 09:22,15.03.2018 09:15,15-MAR-2018,12:07:21 priekšp.,Cita pilsēta,Jā,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,1,0,0,1,0,0,0,0,Drīzāk piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.940666577
1338,Visi respondenti,Sieviete,55.00,55 - 63,1963,Precējies (-usies) vai dzīvo ar partneri,6,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,750.00,Eur 700 un vairāk,Zemgale,Zemgale,Vecumnieku novads,Vecumnieku pagasts,Lauki,LAT,15.03.2018 10:01,15.03.2018 09:53,15-MAR-2018,12:08:13 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,1,0,1,0,0,1,0,0,Drīzāk piekrītu,Drīzāk nepiekrītu,"Nē, viss atkarīgs no iedzimtām spējām","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas drīzāk nav svarīgi,0.892350053
1341,Visi respondenti,Sieviete,32.00,25 - 34,1986,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,1000.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,15.03.2018 10:14,15.03.2018 10:07,15-MAR-2018,12:06:40 priekšp.,Rīga,Jā,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,1,0,0,0,1,0,0,Drīzāk piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir drīzāk svarīgi,1.02221671
1343,Visi respondenti,Vīrietis,34.00,25 - 34,1984,Precējies (-usies) vai dzīvo ar partneri,4,Jā,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,200.00,Eur 0 - Eur 250,Pierīga,Vidzeme,Siguldas novads,Allažu pagasts,Lauki,LAT,15.03.2018 10:29,15.03.2018 10:14,15-MAR-2018,12:15:16 priekšp.,Lauku teritorija,Jā,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,1,1,0,0,0,0,0,0,Pilnībā piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.162724851
1346,Visi respondenti,Vīrietis,63.00,55 - 63,1955,Precējies (-usies) vai dzīvo ar partneri,3,Nē,"Savrupmāja, privātmāja",Augstākā,Augstākā,Polis (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,350.00,Eur 251 - Eur 350,Latgale,Latgale,Daugavpils novads,Sventes pagasts,Lauki,RUS,15.03.2018 10:40,15.03.2018 10:31,15-MAR-2018,12:08:24 priekšp.,Lauku teritorija,Jā,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,0,0,0,1,0,0,Drīzāk piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas drīzāk nav svarīgi,1.089227295
1347,Visi respondenti,Sieviete,48.00,45 - 54,1970,Neprecējies (-usies),5,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,200.00,Eur 0 - Eur 250,Latgale,Latgale,Rēzekne,Rēzekne,Cita pilsēta,RUS,15.03.2018 10:42,15.03.2018 10:34,15-MAR-2018,12:08:23 priekšp.,Lielās pilsētas,Jā,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,0,0,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.903840442
1348,Visi respondenti,Vīrietis,38.00,35 - 44,1980,Precējies (-usies) vai dzīvo ar partneri,1,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,Augstākā vai vidējā līmeņa vadītājs,Strādājošie,700.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,15.03.2018 10:46,15.03.2018 10:40,15-MAR-2018,12:06:25 priekšp.,Rīga,Nē,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,1,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.992818504
1349,Visi respondenti,Sieviete,32.00,25 - 34,1986,Precējies (-usies) vai dzīvo ar partneri,3,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,"Mājsaimniece (-ks), bērna kopšanas atvaļinājums",Nestrādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Zemgale,Zemgale,Rundāles novads,Rundāles pagasts,Lauki,LAT,15.03.2018 10:51,15.03.2018 10:46,15-MAR-2018,12:04:34 priekšp.,Lauku teritorija,Nē,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,0,1,0,0,0,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.177464077
1351,Visi respondenti,Vīrietis,35.00,35 - 44,1983,Precējies (-usies) vai dzīvo ar partneri,3,Jā,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,Augstākā vai vidējā līmeņa vadītājs,Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Pierīga,Vidzeme,Ikšķiles novads,Ikšķiles pilsēta,Cita pilsēta,LAT,15.03.2018 11:14,15.03.2018 11:07,15-MAR-2018,12:06:36 priekšp.,Cita pilsēta,Jā,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,1,0,0,1,1,0,0,Pilnībā piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.923987604
1354,Visi respondenti,Vīrietis,44.00,35 - 44,1974,Precējies (-usies) vai dzīvo ar partneri,4,Jā,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Krievs (-iete),Cits (-ta),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Strādnieks, strādā fizisku darbu",Strādājošie,450.00,Eur 351 - Eur 499,Latgale,Latgale,Daugavpils,Daugavpils,Cita pilsēta,RUS,15.03.2018 11:20,15.03.2018 11:13,15-MAR-2018,12:06:16 priekšp.,Lielās pilsētas,Nē,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,0,1,Pilnība nepiekrītu,Grūti pateikt,"Daļēji, bet ne pilnībā",Nē,Tas nemaz nav svarīgi,1.142142043
